,price,surface,bedrooms,restrooms,location_name,tiene_ascensor,tiene_parking,tiene_piscina,tiene_terraza,es_costa,es_montana
6492,995,65,2,1,Alacant,0,0,0,0,1,0
6493,900,120,4,2,Alacant,1,0,0,0,1,0
6494,1150,52,1,1,Alacant,0,0,0,0,1,0
6495,630,60,1,1,Alacant,0,0,0,1,1,0
6496,1200,95,3,2,Alacant,1,0,0,0,1,0
6498,1625,200,5,2,Alacant,1,0,0,0,1,0
6499,2000,243,3,3,Alacant,0,0,0,1,1,0
6500,1000,60,2,1,Alacant,1,0,0,0,1,0
6501,600,65,1,1,Alacant,1,0,0,0,1,0
6502,700,108,3,2,Alacant,1,0,0,1,1,0
6503,680,55,2,1,Alacant,0,0,0,0,1,0
6504,300,200,5,1,Alacant,0,0,0,0,1,0
6505,599,57,1,1,Alacant,0,0,0,0,1,0
6506,840,95,2,1,Alacant,1,0,0,0,1,0
6507,750,60,1,1,Alacant,1,0,0,0,1,0
6508,800,80,2,1,Alacant,1,0,0,0,1,0
6509,450,90,3,2,Alacant,1,0,0,0,1,0
6510,400,115,4,2,Alacant,1,0,0,0,1,0
6511,975,110,3,2,Alacant,1,0,0,0,1,0
6512,600,265,4,3,Alacant,0,0,0,0,1,0
6513,800,230,4,1,Alacant,0,0,0,0,1,0
6514,450,90,3,2,Alacant,1,0,0,0,1,0
6515,650,85,2,2,Alacant,1,0,0,0,1,0
6516,500,220,7,3,Alacant,1,0,0,0,1,0
6517,450,95,3,2,Alacant,1,0,0,0,1,0
6518,400,115,4,2,Alacant,1,0,0,0,1,0
6519,1500,180,3,2,Alacant,0,0,0,0,1,0
6520,390,100,3,1,Alacant,0,0,0,1,1,0
6521,800,106,3,2,Alacant,1,0,0,0,1,0
6523,1200,91,3,2,Alacant,1,0,0,0,1,0
6524,800,120,2,2,Alacant,1,0,0,0,1,0
6525,450,60,1,1,Alacant,0,0,1,0,1,0
6526,850,38,1,1,Alacant,0,0,0,1,1,0
6527,1000,120,2,1,Alacant,1,0,0,0,1,0
6528,500,65,2,1,Alacant,1,0,0,1,1,0
6529,1100,95,3,2,Alacant,1,0,0,0,1,0
6530,830,110,2,2,Alacant,0,1,0,1,1,0
6531,650,115,3,2,Alacant,1,0,0,1,1,0
6532,750,100,4,1,Alacant,1,0,0,0,1,0
6533,1000,100,3,2,Alacant,1,0,0,0,1,0
6534,550,38,1,1,Alacant,1,0,0,0,1,0
6535,650,25,1,1,Alacant,0,0,0,0,1,0
6536,2000,55,2,2,Alacant,0,0,0,1,1,0
6537,900,120,3,2,Alacant,0,0,0,1,1,0
6538,1300,190,3,2,Alacant,0,0,0,1,1,0
6539,800,70,1,1,Alacant,1,0,0,1,1,0
6540,1200,60,2,2,Alacant,1,0,0,0,1,0
6541,650,80,2,2,Alacant,0,0,0,1,1,0
6542,1100,130,3,2,Alacant,0,0,0,1,1,0
6543,900,145,3,4,Alacant,0,0,0,1,1,0
6544,600,60,1,1,Alacant,1,1,0,0,1,0
6546,2750,185,4,3,Alacant,0,0,1,1,1,0
6547,490,107,3,2,Alacant,1,0,0,0,1,0
6548,650,65,2,1,Alacant,1,0,0,0,1,0
6549,490,107,3,2,Alacant,1,0,0,0,1,0
6550,420,63,1,1,Alacant,0,0,0,1,1,0
6551,800,75,2,2,Alacant,0,0,0,1,1,0
6552,500,50,1,1,Alacant,0,0,1,1,1,0
6553,495,115,4,2,Alacant,0,0,0,0,1,0
6554,495,115,4,2,Alacant,0,0,0,0,1,0
6555,900,215,3,2,Alacant,0,0,0,1,1,0
6556,700,94,2,2,Alacant,1,0,0,0,1,0
6557,1350,140,4,2,Alacant,1,0,0,0,1,0
6558,850,105,3,2,Alacant,1,0,0,0,1,0
6559,525,55,2,1,Alacant,0,0,0,0,1,0
6560,550,100,2,2,Alacant,0,0,0,1,1,0
6561,650,60,2,1,Alacant,0,0,0,1,1,0
6562,600,70,2,1,Alacant,0,0,0,1,1,0
6563,370,60,2,1,Alacant,0,0,0,0,1,0
6564,450,65,2,1,Alacant,0,0,0,0,1,0
6565,450,40,1,1,Alacant,0,0,1,0,1,0
6566,400,63,2,1,Alacant,0,0,0,0,1,0
6567,1300,90,1,1,Alacant,1,0,0,0,1,0
6568,600,55,1,1,Alacant,0,0,0,0,1,0
6569,550,87,3,2,Alacant,1,0,0,0,1,0
6570,450,105,3,2,Alacant,1,0,0,0,1,0
6571,950,77,2,1,Alacant,1,0,0,0,1,0
6572,500,175,3,2,Alacant,0,0,0,1,1,0
6573,400,115,4,2,Alacant,1,0,0,0,1,0
6574,450,95,3,2,Alacant,1,0,0,0,1,0
6575,500,85,3,2,Alacant,0,0,0,0,1,0
6576,400,80,2,1,Alacant,0,0,0,1,1,0
6577,850,117,3,2,Alacant,1,0,0,0,1,0
6578,650,75,3,1,Alacant,0,0,0,0,1,0
6579,875,105,3,2,Alacant,1,0,0,0,1,0
6580,1000,235,4,3,Alacant,0,0,1,0,1,0
6581,480,60,1,1,Alacant,0,0,0,0,1,0
6582,550,58,2,1,Alacant,1,0,0,1,1,0
6583,700,95,2,2,Alacant,0,0,0,1,1,0
6584,1400,90,2,1,Alacant,1,0,0,0,1,0
6585,600,90,3,2,Alacant,1,0,0,0,1,0
6586,500,80,2,2,Alacant,0,1,0,1,1,0
6587,500,50,1,1,Alacant,0,0,0,0,1,0
6588,850,120,3,2,Alacant,1,0,0,0,1,0
6589,850,90,2,1,Alacant,0,0,0,0,1,0
6590,1000,70,2,1,Alacant,1,0,0,0,1,0
6591,750,110,3,2,Alacant,0,0,1,1,1,0
6592,1000,92,2,2,Alacant,1,0,0,1,1,0
6593,570,50,1,1,Alacant,1,0,0,0,1,0
6594,750,110,3,2,Alacant,1,1,0,0,1,0
6595,760,110,2,2,Alacant,0,0,0,1,1,0
6596,680,87,3,1,Alacant,1,0,0,0,1,0
6597,850,117,3,2,Alacant,1,0,0,0,1,0
6598,2500,700,4,6,Alacant,0,0,1,1,1,0
6599,700,40,1,1,Alacant,1,0,0,0,1,0
6600,4000,285,3,4,Alacant,0,0,1,0,1,0
6602,735,117,3,2,Alacant,1,0,0,0,1,0
6603,370,69,2,1,Alacant,0,0,0,1,1,0
6604,1500,125,3,2,Alacant,1,0,0,1,1,0
6605,370,69,2,1,Alacant,0,0,0,1,1,0
6606,1500,110,3,2,Alacant,1,0,0,0,1,0
6607,600,90,3,1,Alacant,0,0,0,1,1,0
6608,750,145,3,2,Alacant,1,0,0,0,1,0
6609,550,100,3,2,Alacant,1,1,0,0,1,0
6610,550,110,4,2,Alacant,1,0,0,0,1,0
6611,1100,150,3,2,Alacant,1,0,0,0,1,0
6612,550,99,3,2,Alacant,1,0,0,0,1,0
6613,850,120,3,2,Alacant,1,0,0,0,1,0
6614,400,50,1,1,Alacant,1,1,0,0,1,0
6615,350,87,3,1,Alacant,0,0,0,0,1,0
6616,550,70,2,1,Alacant,0,0,0,1,1,0
6617,795,95,2,1,Alacant,1,0,0,0,1,0
6618,800,85,2,1,Alacant,0,0,0,1,1,0
6619,850,136,2,2,Alacant,1,0,0,0,1,0
6620,700,100,3,2,Alacant,1,0,0,0,1,0
6621,500,30,1,1,Alacant,1,0,0,0,1,0
6622,980,141,4,2,Alacant,1,0,0,0,1,0
6623,600,45,1,1,Alacant,0,0,0,0,1,0
6624,480,55,2,1,Alacant,1,0,0,0,1,0
6626,995,65,2,1,Alacant,1,1,0,0,1,0
6627,600,45,1,1,Alacant,1,0,0,0,1,0
6628,735,80,2,1,Alacant,0,0,0,0,1,0
6629,700,120,3,2,Alacant,1,0,0,0,1,0
6630,700,50,1,1,Alacant,1,0,0,0,1,0
6631,650,90,3,2,Alacant,1,1,0,0,1,0
6632,690,92,2,2,Alacant,0,0,1,0,1,0
6633,1500,500,4,2,Alacant,0,0,1,1,1,0
6634,1000,112,3,2,Alacant,0,0,0,1,1,0
6635,2300,250,5,3,Alacant,0,0,1,1,1,0
6636,800,120,2,2,Alacant,1,0,0,1,1,0
6637,650,125,2,1,Alacant,1,0,0,0,1,0
6639,800,90,3,1,Alacant,0,0,0,1,1,0
6640,600,111,3,2,Alacant,1,0,0,0,1,0
6641,355,50,1,1,Alacant,1,0,1,0,1,0
6642,750,110,2,2,Alacant,1,0,0,1,1,0
6643,800,112,2,2,Alacant,0,0,0,1,1,0
6644,900,145,4,2,Alacant,1,0,0,0,1,0
6645,800,120,2,2,Alacant,1,0,0,0,1,0
6646,650,70,2,1,Alacant,1,0,0,0,1,0
6647,750,74,2,1,Alacant,1,0,0,0,1,0
6648,590,65,3,1,Alacant,0,0,0,0,1,0
6649,1700,98,2,2,Alacant,1,1,0,0,1,0
6650,650,90,2,1,Alacant,0,0,0,1,1,0
6651,1400,286,4,2,Alacant,1,0,0,0,1,0
6652,600,65,2,1,Alacant,1,0,0,0,1,0
6653,550,83,2,1,Alacant,0,0,0,1,1,0
6654,650,50,1,1,Alacant,1,0,0,0,1,0
6655,350,90,2,1,Alacant,0,0,0,1,1,0
6657,800,75,2,1,Alacant,1,0,0,0,1,0
6658,2500,195,3,2,Alacant,0,0,1,0,1,0
6659,600,49,2,1,Alacant,1,0,0,0,1,0
6660,850,115,3,2,Alacant,1,0,0,0,1,0
6661,850,86,2,1,Alacant,0,0,0,0,1,0
6662,750,80,2,1,Alacant,1,0,0,0,1,0
6663,500,120,4,2,Alacant,0,0,0,0,1,0
6664,850,136,2,2,Alacant,1,0,0,0,1,0
6665,900,116,3,2,Alacant,1,0,0,0,1,0
6668,450,105,3,2,Alacant,1,0,0,0,1,0
6669,800,90,2,2,Alacant,1,0,0,1,1,0
6670,400,86,2,2,Alacant,0,0,0,0,1,0
6671,1000,65,1,1,Alacant,1,0,0,0,1,0
6672,475,100,4,2,Alacant,1,0,0,0,1,0
6673,800,83,2,1,Alacant,1,0,0,0,1,0
6674,450,55,1,1,Alacant,1,0,0,0,1,0
6675,750,75,2,1,Alacant,1,0,0,0,1,0
6676,950,75,2,1,Alacant,1,0,0,0,1,0
6677,500,40,1,1,Alacant,1,0,0,0,1,0
6678,750,109,3,3,Alacant,1,0,0,0,1,0
6679,750,68,2,1,Alacant,0,0,0,0,1,0
6680,360,60,1,1,Alacant,1,0,0,0,1,0
6681,700,113,2,2,Alacant,1,0,0,1,1,0
6682,850,136,2,2,Alacant,1,0,0,1,1,0
6683,1000,100,2,3,Alacant,1,0,0,1,1,0
6684,1300,94,2,1,Alacant,0,0,1,1,1,0
6685,700,88,2,2,Alacant,1,0,0,0,1,0
6686,900,80,3,2,Alacant,0,1,0,1,1,0
6687,450,80,3,1,Alacant,0,0,0,0,1,0
6688,600,95,3,2,Alacant,0,0,0,0,1,0
6689,550,90,2,2,Alacant,1,0,0,0,1,0
6690,450,105,3,2,Alacant,1,0,0,0,1,0
6691,350,70,2,2,Alacant,1,0,0,0,1,0
6692,430,70,3,1,Alacant,0,0,0,0,1,0
6693,900,116,3,2,Alacant,1,0,0,0,1,0
6694,850,85,2,2,Alacant,1,0,0,0,1,0
6695,2900,600,5,5,Alacant,0,0,1,1,1,0
6696,950,80,2,1,Alacant,1,0,0,0,1,0
6697,600,35,1,1,Alacant,0,0,0,0,1,0
6698,2200,183,3,3,Alacant,0,0,0,1,1,0
6699,650,100,3,2,Alacant,1,0,0,0,1,0
6700,700,97,3,2,Alacant,0,0,0,1,1,0
6701,1350,128,2,2,Alacant,0,1,0,0,1,0
6702,350,80,3,1,Alacant,0,0,0,0,1,0
6703,1300,120,2,2,Alacant,1,0,0,0,1,0
6704,900,110,3,2,Alacant,0,0,0,1,1,0
6705,850,133,2,2,Alacant,1,1,0,0,1,0
6706,1400,210,4,3,Alacant,0,0,0,1,1,0
6707,450,110,4,1,Alacant,1,0,0,0,1,0
6708,670,75,2,1,Alacant,1,0,0,0,1,0
6709,600,90,3,2,Alacant,1,0,0,0,1,0
6710,850,133,2,2,Alacant,1,0,0,1,1,0
6711,825,108,3,2,Alacant,1,0,0,0,1,0
6712,650,72,2,1,Alacant,0,0,0,1,1,0
6713,800,85,1,1,Alacant,1,0,0,0,1,0
6714,800,293,3,2,Alacant,0,0,0,1,1,0
6715,450,80,2,1,Alacant,0,0,0,0,1,0
6716,850,136,2,2,Alacant,1,0,0,1,1,0
6717,1600,176,4,3,Alacant,0,0,1,1,1,0
6718,400,120,2,2,Alacant,0,0,0,0,1,0
6719,1700,160,3,2,Alacant,1,0,0,0,1,0
6720,1385,125,4,3,Alacant,1,0,0,0,1,0
6721,900,124,3,2,Alacant,1,0,0,0,1,0
6722,950,120,3,2,Alacant,0,1,0,1,1,0
6723,400,55,2,1,Alacant,1,0,0,0,1,0
6724,500,50,1,1,Alacant,0,0,0,0,1,0
6725,250,30,1,1,Alacant,0,0,0,0,1,0
6726,650,60,1,1,Alacant,1,0,0,0,1,0
6727,500,64,1,1,Alacant,1,1,0,0,1,0
6728,550,80,2,1,Alacant,0,0,0,0,1,0
6729,700,65,1,1,Alacant,1,0,0,0,1,0
6730,1500,180,4,2,Alacant,0,0,1,1,1,0
6731,750,60,1,1,Alacant,1,1,0,0,1,0
6732,450,80,3,1,Alacant,0,0,0,0,1,0
6733,500,48,1,1,Alacant,1,0,0,0,1,0
6734,450,80,3,1,Alacant,0,0,0,0,1,0
6735,380,80,3,1,Alacant,0,0,0,0,1,0
6736,1200,123,3,2,Alacant,0,0,0,0,1,0
6737,650,130,4,2,Alacant,0,1,0,1,1,0
6738,700,100,3,1,Alacant,1,0,0,0,1,0
6739,300,90,3,2,Alacant,0,0,0,0,1,0
6740,650,70,2,2,Alacant,0,0,1,1,1,0
6741,520,75,3,1,Alacant,0,0,0,0,1,0
6742,700,60,2,1,Alacant,1,0,0,0,1,0
6743,525,62,2,1,Alacant,0,0,0,1,1,0
6744,535,90,2,2,Alacant,1,0,0,0,1,0
6745,550,85,2,1,Alacant,1,0,0,0,1,0
6746,500,80,2,1,Alacant,1,0,0,0,1,0
6747,600,90,2,1,Alacant,1,0,0,0,1,0
6748,650,120,4,2,Alacant,1,0,0,0,1,0
6749,950,80,3,2,Alacant,1,0,0,0,1,0
6750,850,100,3,2,Alacant,1,0,0,0,1,0
6751,800,90,1,1,Alacant,0,0,0,0,1,0
6752,2300,200,3,3,Alacant,0,0,0,1,1,0
6753,685,71,2,2,Alacant,0,0,1,0,1,0
6754,600,70,2,1,Alacant,0,0,0,0,1,0
6755,550,70,2,1,Alacant,0,0,0,0,1,0
6756,600,50,1,1,Alacant,1,0,0,0,1,0
6757,680,80,2,2,Alacant,1,0,0,0,1,0
6758,750,95,2,2,Alacant,1,0,0,1,1,0
6759,620,90,3,2,Alacant,1,1,0,0,1,0
6760,450,80,3,1,Alacant,0,0,0,0,1,0
6761,600,95,3,2,Alacant,0,0,0,0,1,0
6762,1650,200,3,2,Alacant,0,1,0,0,1,0
6763,850,86,2,2,Alacant,0,1,0,1,1,0
6764,1200,84,2,2,Alacant,1,0,0,0,1,0
6765,750,80,2,2,Alacant,0,0,0,0,1,0
6766,500,220,7,3,Alacant,1,0,0,0,1,0
6767,450,90,3,2,Alacant,1,0,0,0,1,0
6768,850,76,1,1,Alacant,1,0,0,0,1,0
6769,1250,135,4,3,Alacant,0,0,0,0,1,0
6770,925,105,3,2,Alacant,1,0,0,0,1,0
6771,250,60,2,1,Alacant,0,0,0,0,1,0
6772,850,93,2,2,Alacant,1,0,0,0,1,0
6773,600,90,3,2,Alacant,0,0,0,1,1,0
6774,1150,105,3,2,Alacant,1,0,0,0,1,0
6775,800,240,4,3,Alacant,0,0,0,1,1,0
6776,480,90,2,1,Alacant,1,0,0,0,1,0
6777,750,79,1,1,Alacant,1,0,0,0,1,0
6778,1050,140,1,1,Alacant,0,0,0,0,1,0
6779,560,80,2,1,Alacant,0,0,0,0,1,0
6780,550,60,2,1,Alacant,0,0,0,1,1,0
6781,680,60,2,1,Alacant,0,0,0,0,1,0
6782,1700,159,4,2,Alacant,0,0,1,1,1,0
6783,900,85,3,1,Alacant,0,0,0,0,1,0
6784,900,108,2,3,Alacant,0,0,1,1,1,0
6785,650,70,2,1,Alacant,0,0,0,1,1,0
6786,650,84,2,2,Alacant,1,0,0,0,1,0
6787,1000,70,1,1,Alacant,1,0,0,0,1,0
6788,750,85,2,2,Alacant,1,0,0,0,1,0
6789,990,90,4,3,Alacant,0,0,0,0,1,0
6790,655,65,3,1,Alacant,0,0,0,0,1,0
6791,480,85,2,1,Alacant,0,0,0,0,1,0
6792,900,75,3,1,Alacant,0,0,0,1,1,0
6793,650,70,2,1,Alacant,1,0,0,0,1,0
6794,690,177,4,2,Alacant,1,0,0,0,1,0
6795,335,110,4,2,Alacant,0,0,0,0,1,0
6796,550,78,2,1,Alacant,1,0,0,1,1,0
6797,1500,300,3,2,Alacant,0,0,1,1,1,0
6798,500,140,4,2,Alacant,1,0,0,0,1,0
6799,850,125,4,2,Alacant,1,0,0,0,1,0
6800,550,50,1,1,Alacant,0,0,1,1,1,0
6801,750,130,3,2,Alacant,1,1,0,0,1,0
6802,1300,180,3,2,Alacant,0,0,0,0,1,0
6803,1200,75,2,2,Alacant,1,0,0,0,1,0
6804,1100,78,2,2,Alacant,0,0,0,0,1,0
6805,550,100,2,2,Alacant,1,0,0,0,1,0
6806,680,90,3,2,Alacant,1,0,0,0,1,0
6807,500,110,3,2,Alacant,1,0,0,0,1,0
6808,600,80,3,3,Alacant,0,0,0,1,1,0
6809,875,110,3,2,Alacant,1,0,0,0,1,0
6810,850,140,3,2,Alacant,0,0,0,0,1,0
6811,1600,110,3,2,Alacant,1,0,0,0,1,0
6812,850,60,1,1,Alacant,0,0,0,0,1,0
6813,760,100,2,2,Alacant,1,0,1,0,1,0
6814,450,43,2,1,Alacant,0,0,0,0,1,0
6815,425,45,1,1,Alacant,0,0,0,1,1,0
6816,700,66,2,1,Alacant,1,0,0,0,1,0
6817,1100,140,3,2,Alacant,1,0,0,1,1,0
6818,2000,220,3,3,Alacant,1,0,0,0,1,0
6819,1500,140,3,2,Alacant,1,0,0,0,1,0
6820,510,90,3,1,Alacant,0,0,0,0,1,0
6821,600,85,3,2,Alacant,0,0,0,0,1,0
6822,900,95,2,2,Alacant,1,0,0,0,1,0
6823,1200,105,2,2,Alacant,1,0,0,0,1,0
6824,850,97,2,2,Alacant,1,0,0,0,1,0
6825,700,110,2,2,Alacant,1,0,0,0,1,0
6826,1600,120,3,2,Alacant,1,0,0,0,1,0
6827,750,89,3,2,Alacant,1,0,0,0,1,0
6828,1100,147,4,2,Alacant,1,0,0,0,1,0
6829,650,98,3,1,Alacant,1,0,0,0,1,0
6830,450,85,3,2,Alacant,0,0,0,1,1,0
6831,750,70,2,1,Alacant,1,0,0,0,1,0
6832,2000,260,3,3,Alacant,0,0,1,1,1,0
6833,1800,150,4,3,Alacant,0,0,1,1,1,0
6834,750,110,2,2,Alacant,1,0,0,0,1,0
6835,600,50,1,1,Alacant,0,0,0,0,1,0
6836,600,60,3,1,Alacant,0,0,0,0,1,0
6837,500,55,1,1,Alacant,0,0,1,1,1,0
6838,750,105,4,2,Alacant,1,0,0,0,1,0
6839,425,60,1,1,Alacant,0,0,0,1,1,0
6840,950,160,4,2,Alacant,0,0,0,0,1,0
6841,350,128,4,1,Alacant,0,0,0,0,1,0
6843,725,100,3,2,Alacant,1,0,0,0,1,0
6844,650,107,2,2,Alacant,0,0,1,1,1,0
6845,995,60,2,1,Alacant,1,0,0,1,1,0
6846,980,141,4,2,Alacant,1,0,0,0,1,0
6847,550,55,1,1,Alacant,1,0,0,0,1,0
6848,875,110,3,2,Alacant,1,0,0,0,1,0
6849,550,40,1,1,Alacant,1,0,0,0,1,0
6850,425,85,2,1,Alacant,1,0,0,1,1,0
6851,750,132,3,2,Alacant,0,0,0,0,1,0
6852,450,95,3,2,Alacant,1,0,0,0,1,0
6853,600,55,1,1,Alacant,0,0,0,0,1,0
6855,2500,315,5,4,Alacant,0,0,1,0,1,0
6856,850,100,3,2,Alacant,1,1,0,0,1,0
6857,750,45,1,1,Alacant,1,0,1,0,1,0
6858,1300,173,3,2,Alacant,0,0,1,1,1,0
6859,700,82,2,2,Alacant,1,0,0,0,1,0
6860,2300,85,2,2,Alacant,0,0,0,0,1,0
6861,2500,400,4,4,Alacant,1,0,1,0,1,0
6862,875,119,3,2,Alacant,1,0,0,0,1,0
6863,800,70,2,1,Alacant,1,0,0,0,1,0
6864,800,75,2,2,Alacant,0,0,1,1,1,0
6865,1100,100,2,1,Alacant,1,0,0,0,1,0
6866,1800,122,2,2,Alacant,1,0,0,0,1,0
6867,650,75,2,2,Alacant,1,0,0,0,1,0
6868,450,75,2,1,Alacant,1,0,0,0,1,0
6869,845,95,3,2,Alacant,0,0,0,1,1,0
6870,650,65,1,1,Alacant,0,0,0,0,1,0
6871,1100,125,3,2,Alacant,1,0,0,0,1,0
6872,1150,125,3,2,Alacant,1,0,0,0,1,0
6873,700,154,3,2,Alacant,1,0,0,0,1,0
6874,1000,120,3,2,Alacant,1,0,0,1,1,0
6875,700,75,2,1,Alacant,1,0,0,0,1,0
6876,995,63,2,1,Alacant,0,1,0,1,1,0
6877,550,107,3,2,Alacant,1,0,0,0,1,0
6878,700,95,3,2,Alacant,1,1,0,0,1,0
6879,695,107,4,2,Alacant,0,0,0,1,1,0
6880,1600,250,6,2,Alacant,0,0,0,1,1,0
6881,1000,73,2,1,Alacant,1,0,0,0,1,0
6882,1300,110,2,2,Alacant,1,0,0,0,1,0
6883,750,65,2,1,Alacant,1,0,0,0,1,0
6884,900,120,4,2,Alacant,0,0,0,1,1,0
6885,900,92,3,2,Alacant,1,0,0,0,1,0
6886,550,100,3,2,Alacant,0,0,0,0,1,0
6887,600,60,2,1,Alacant,0,0,1,1,1,0
6888,850,110,3,2,Alacant,1,0,0,0,1,0
6889,510,55,2,1,Alacant,0,0,0,0,1,0
6890,380,50,2,1,Alacant,0,0,0,0,1,0
6891,1150,125,3,2,Alacant,1,0,0,0,1,0
6892,450,90,3,2,Alacant,1,0,0,0,1,0
6893,2600,278,4,3,Alacant,1,0,0,0,1,0
6894,2200,176,4,4,Alacant,1,0,0,0,1,0
6895,2000,100,3,2,Alacant,1,0,0,1,1,0
6896,550,85,3,1,Alacant,0,0,0,1,1,0
6897,950,110,3,3,Alacant,0,0,0,0,1,0
6898,800,100,2,2,Alacant,1,0,0,0,1,0
6899,1000,70,2,1,Alacant,0,0,0,1,1,0
6900,695,99,3,2,Alacant,1,0,0,0,1,0
6901,620,90,4,2,Alacant,1,0,0,0,1,0
6902,900,105,4,2,Alacant,1,0,0,0,1,0
6903,800,160,3,1,Alacant,0,0,0,1,1,0
6904,450,110,3,2,Alacant,1,0,0,0,1,0
6905,700,48,1,1,Alacant,1,0,0,0,1,0
6906,700,75,3,2,Alacant,1,0,0,1,1,0
6907,650,46,1,1,Alacant,1,0,0,0,1,0
6908,480,113,3,2,Alacant,1,1,0,0,1,0
6909,550,70,2,2,Alacant,1,0,0,0,1,0
6910,480,113,3,2,Alacant,1,1,0,0,1,0
6911,1200,67,2,1,Alacant,1,0,0,0,1,0
6912,725,110,2,2,Alacant,0,1,0,0,1,0
6913,1200,68,2,2,Alacant,1,0,0,1,1,0
6914,1800,113,3,2,Alacant,1,0,0,0,1,0
6916,750,72,1,1,Alacant,1,0,0,1,1,0
6917,650,100,2,1,Alacant,1,0,0,0,1,0
6918,600,75,2,2,Alacant,1,0,0,1,1,0
6919,675,82,2,2,Alacant,1,0,0,0,1,0
6920,750,125,5,2,Alacant,0,0,0,1,1,0
6921,550,70,2,1,Alacant,0,0,0,1,1,0
6922,1000,100,3,2,Alacant,1,0,0,1,1,0
6923,625,84,2,1,Alacant,0,0,0,1,1,0
6924,1300,132,2,2,Alacant,0,0,0,1,1,0
6925,450,50,2,1,Alacant,0,0,0,1,1,0
6926,475,81,3,2,Alacant,0,0,0,0,1,0
6927,650,95,2,2,Alacant,1,0,0,0,1,0
6928,650,95,2,2,Alacant,1,0,0,0,1,0
6929,1000,120,4,2,Alacant,0,0,0,0,1,0
6930,600,90,2,2,Alacant,0,0,0,1,1,0
6931,500,84,2,1,Alacant,0,0,0,0,1,0
6932,900,95,3,2,Alacant,1,0,0,0,1,0
6933,450,65,2,1,Alacant,0,0,0,0,1,0
6934,1500,120,2,1,Alacant,1,0,0,0,1,0
6935,675,60,2,1,Alacant,0,0,0,0,1,0
6936,1800,100,3,2,Alacant,1,0,0,0,1,0
6937,600,100,3,2,Alacant,1,0,0,1,1,0
6938,750,250,4,4,Alacant,0,0,0,1,1,0
6939,760,135,3,1,Alacant,0,0,0,1,1,0
6941,3000,200,4,2,Alacant,0,0,1,1,1,0
6942,3000,135,3,2,Alacant,1,0,0,0,1,0
6943,625,80,2,2,Alacant,1,0,0,0,1,0
6944,1350,150,2,1,Alacant,0,0,0,0,1,0
6945,500,50,1,1,Alacant,1,0,0,0,1,0
6946,500,65,2,2,Alacant,1,0,0,0,1,0
6947,3000,180,4,3,Alacant,0,0,1,1,1,0
6948,700,94,2,2,Alacant,1,0,0,0,1,0
6949,450,139,3,3,Alacant,0,0,0,1,1,0
6950,690,82,3,1,Alacant,1,0,0,0,1,0
6951,600,90,2,2,Alacant,0,0,0,1,1,0
6952,700,50,1,1,Alacant,1,0,0,0,1,0
6953,1600,150,3,2,Alacant,1,0,0,0,1,0
6954,500,223,3,2,Alacant,1,0,0,0,1,0
6955,440,85,2,1,Alacant,0,0,0,0,1,0
6956,950,90,3,2,Alacant,1,0,0,0,1,0
6957,820,130,3,2,Alacant,1,0,0,0,1,0
6958,1200,150,4,2,Alacant,1,0,0,0,1,0
6959,440,85,2,1,Alacant,1,0,0,0,1,0
6960,460,60,1,1,Alacant,0,0,0,0,1,0
6961,1200,220,2,2,Alacant,1,0,0,1,1,0
6962,950,122,3,2,Alacant,1,0,0,0,1,0
6963,1100,95,3,2,Alacant,1,0,0,0,1,0
6964,550,80,2,1,Alacant,1,0,0,0,1,0
6965,750,125,2,2,Alacant,1,0,0,0,1,0
6967,600,88,2,1,Alacant,1,0,0,0,1,0
6968,750,90,3,1,Alacant,1,0,0,0,1,0
6969,850,140,3,2,Alacant,0,0,0,1,1,0
6970,1600,260,3,3,Alacant,0,0,0,1,1,0
6971,1500,88,2,3,Alacant,1,0,0,0,1,0
6972,1300,130,1,1,Alacant,1,0,0,0,1,0
6973,700,85,2,2,Alacant,1,0,0,0,1,0
6974,700,70,2,1,Alacant,0,0,0,1,1,0
6975,975,90,1,1,Alacant,1,0,0,1,1,0
6976,700,80,3,1,Alacant,1,0,0,0,1,0
6978,475,64,2,1,Alacant,1,0,0,0,1,0
6979,700,140,3,2,Alacant,0,0,0,1,1,0
6980,1000,155,5,2,Alacant,1,1,0,0,1,0
6981,850,120,3,2,Alacant,1,0,0,0,1,0
6982,599,80,2,2,Alacant,1,0,0,0,1,0
6983,600,265,4,3,Alacant,0,0,0,0,1,0
6984,500,110,3,2,Alacant,1,0,0,1,1,0
6985,500,89,2,1,Alacant,0,0,0,1,1,0
6986,600,55,1,1,Alacant,0,0,0,0,1,0
6987,630,60,1,1,Alacant,0,0,0,0,1,0
6988,1500,85,2,2,Alacant,1,0,0,0,1,0
6989,1200,85,1,2,Alacant,1,0,0,0,1,0
6990,750,65,2,1,Alacant,1,0,0,0,1,0
6991,750,58,2,1,Alacant,1,0,0,0,1,0
6992,1500,104,3,2,Alacant,1,0,0,0,1,0
6993,700,70,2,1,Alacant,1,0,0,1,1,0
6994,710,79,3,2,Alacant,1,0,0,0,1,0
6995,550,74,2,1,Alacant,1,0,0,0,1,0
6996,1300,100,3,2,Alacant,1,0,0,0,1,0
6997,1600,180,4,2,Alacant,0,0,1,1,1,0
6998,1350,90,3,3,Alacant,1,0,0,0,1,0
6999,750,90,2,1,Alacant,1,0,0,0,1,0
