id;title;status;release_date;revenue;runtime;adult;budget;imdb_id;original_language;original_title;genre;averageRating;year;nominees;awards;ROI
28355;Case 39;Released;13/08/2009;29000000;109;FALSO;27000000;tt0795351;en;Case 39;Horror;62;2009.0;0.0;0.0;1.0740740740740742
273895;Selma;Released;25/12/2014;66787908;127;FALSO;20000000;tt1020072;en;Selma;History;75;2014.0;2.0;1.0;3.3393954
329833;Zoolander 2;Released;06/02/2016;56722693;100;FALSO;50000000;tt1608290;en;Zoolander 2;Comedy;47;2016.0;0.0;0.0;1.13445386
454992;The Spy Who Dumped Me;Released;02/08/2018;33562069;117;FALSO;40000000;tt6663582;en;The Spy Who Dumped Me;Action;61;2018.0;0.0;0.0;0.839051725
5825;National Lampoon's Christmas Vacation;Released;30/11/1989;71319546;97;FALSO;27000000;tt0097958;en;National Lampoon's Christmas Vacation;Comedy;75;1989.0;0.0;0.0;2.641464666666667
10376;The Legend of 1900;Released;28/10/1998;21057208;170;FALSO;9000000;tt0120731;it;La leggenda del pianista sull'oceano;Drama;80;1998.0;0.0;0.0;2.3396897777777776
8051;Punch-Drunk Love;Released;25/10/2002;24665649;96;FALSO;25000000;tt0272338;en;Punch-Drunk Love;Romance;73;2002.0;0.0;0.0;0.98662596
294272;Pete's Dragon;Released;10/08/2016;143695338;103;FALSO;65000000;tt2788732;en;Pete's Dragon;Adventure;67;2016.0;0.0;0.0;2.210697507692308
8848;The Bank Job;Released;28/02/2008;64828421;112;FALSO;20000000;tt0200465;en;The Bank Job;Thriller;72;2008.0;0.0;0.0;3.24142105
86825;Stoker;Released;28/02/2013;12077441;99;FALSO;12000000;tt1682180;en;Stoker;Drama;67;2013.0;0.0;0.0;1.0064534166666668
11011;Ri¢hie Ri¢h;Released;19/12/1994;38087756;95;FALSO;40000000;tt0110989;en;Ri¢hie Ri¢h;Comedy;55;1994.0;0.0;0.0;0.9521939
6038;Shanghai Knights;Released;06/02/2003;88323487;115;FALSO;50000000;tt0300471;en;Shanghai Knights;Action;62;2003.0;0.0;0.0;1.76646974
475303;A Rainy Day in New York;Released;26/07/2019;23800000;92;FALSO;25000000;tt7139936;en;A Rainy Day in New York;Comedy;64;2019.0;0.0;0.0;0.952
9567;Tears of the Sun;Released;07/03/2003;86468162;121;FALSO;75000000;tt0314353;en;Tears of the Sun;War;66;2003.0;0.0;0.0;1.1529088266666667
9312;Mortal Kombat;Released;18/08/1995;122195920;101;FALSO;18000000;tt0113855;en;Mortal Kombat;Action;58;1995.0;0.0;0.0;6.788662222222222
38321;Priest;Released;05/05/2011;78309131;87;FALSO;60000000;tt0822847;en;Priest;Action;57;2011.0;0.0;0.0;1.3051521833333333
8536;Superman II;Released;04/12/1980;190458706;127;FALSO;54000000;tt0081573;en;Superman II;Science Fiction;68;1980.0;0.0;0.0;3.527013074074074
97;Tron;Released;09/07/1982;33000000;96;FALSO;17000000;tt0084827;en;Tron;Science Fiction;67;1982.0;2.0;0.0;1.9411764705882353
11978;Men of Honor;Released;13/09/2000;82343495;129;FALSO;32000000;tt0203019;en;Men of Honor;Drama;72;2000.0;0.0;0.0;2.57323421875
2022;Mr. Deeds;Released;28/06/2002;171269535;96;FALSO;50000000;tt0280590;en;Mr. Deeds;Comedy;58;2002.0;0.0;0.0;3.4253907
37821;Killers;Released;04/06/2010;98159963;100;FALSO;75000000;tt1103153;en;Killers;Action;55;2010.0;0.0;0.0;1.3087995066666667
37472;Ip Man 2;Released;29/04/2010;36000000;108;FALSO;12902809;tt1386932;cn;葉問2;Action;75;2010.0;0.0;0.0;2.790090126886324
245;About a Boy;Released;26/04/2002;129000000;101;FALSO;27000000;tt0276751;en;About a Boy;Drama;71;2002.0;1.0;0.0;4.777777777777778
37950;Charlie St. Cloud;Released;30/07/2010;48190704;99;FALSO;44000000;tt1438254;en;Charlie St. Cloud;Drama;64;2010.0;0.0;0.0;1.0952432727272727
43947;I Spit on Your Grave;Released;17/06/2010;572809;108;FALSO;2000000;tt1242432;en;I Spit on Your Grave;Thriller;62;2010.0;0.0;0.0;0.2864045
6950;Outbreak;Released;10/03/1995;189859560;127;FALSO;50000000;tt0114069;en;Outbreak;Action;66;1995.0;0.0;0.0;3.7971912
2135;The Time Machine;Released;04/03/2002;123729176;96;FALSO;80000000;tt0268695;en;The Time Machine;Science Fiction;60;2002.0;1.0;0.0;1.5466147
6278;Reign of Fire;Released;09/07/2002;82150183;101;FALSO;60000000;tt0253556;en;Reign of Fire;Adventure;62;2002.0;0.0;0.0;1.3691697166666668
14001;Dead Silence;Released;16/03/2007;22217407;89;FALSO;20000000;tt0455760;en;Dead Silence;Horror;61;2007.0;0.0;0.0;1.11087035
2133;The Perfect Storm;Released;29/06/2000;325756637;130;FALSO;120000000;tt0177971;en;The Perfect Storm;Action;65;2000.0;2.0;0.0;2.714638641666667
77931;The Smurfs 2;Released;30/07/2013;347434178;105;FALSO;105000000;tt2017020;en;The Smurfs 2;Fantasy;53;2013.0;0.0;0.0;3.308896933333333
9493;Twins;Released;08/12/1988;216614388;107;FALSO;15000000;tt0096320;en;Twins;Comedy;62;1988.0;0.0;0.0;14.4409592
8814;Doom;Released;20/10/2005;58072119;105;FALSO;60000000;tt0419706;en;Doom;Action;52;2005.0;0.0;0.0;0.96786865
522212;Just Mercy;Released;25/12/2019;50401502;137;FALSO;25000000;tt4916630;en;Just Mercy;Drama;76;2019.0;0.0;0.0;2.01606008
68727;Trance;Released;27/03/2013;24261569;101;FALSO;20000000;tt1924429;en;Trance;Thriller;69;2013.0;0.0;0.0;1.21307845
12279;Spy Kids 3-D: Game Over;Released;25/07/2003;197011982;84;FALSO;38000000;tt0338459;en;Spy Kids 3-D: Game Over;Action;44;2003.0;0.0;0.0;5.184525842105264
10313;The Men Who Stare at Goats;Released;17/10/2009;68729358;94;FALSO;24000000;tt1234548;en;The Men Who Stare at Goats;Comedy;62;2009.0;0.0;0.0;2.86372325
79;Hero;Released;22/07/2002;177394432;99;FALSO;31000000;tt0299977;zh;英雄;Drama;79;2002.0;1.0;0.0;5.722401032258064
8202;Æon Flux;Released;30/11/2005;53321673;93;FALSO;62000000;tt0402022;en;Æon Flux;Science Fiction;54;2005.0;0.0;0.0;0.8600269838709678
72571;Paranormal Activity 3;Released;19/10/2011;207039844;94;FALSO;5000000;tt1778304;en;Paranormal Activity 3;Horror;58;2011.0;0.0;0.0;41.4079688
11439;The Ghost Writer;Released;12/02/2010;60331447;128;FALSO;45000000;tt1139328;en;The Ghost Writer;Thriller;72;2010.0;0.0;0.0;1.3406988222222223
58431;Pride and Prejudice and Zombies;Released;04/02/2016;16457494;108;FALSO;28000000;tt1374989;en;Pride and Prejudice and Zombies;Romance;58;2016.0;0.0;0.0;0.5877676428571429
10139;Milk;Released;05/11/2008;54589558;128;FALSO;20000000;tt1013753;en;Milk;History;75;2008.0;8.0;2.0;2.7294779
502416;Ma;Released;29/05/2019;51749995;99;FALSO;5000000;tt7958736;en;Ma;Horror;56;2019.0;0.0;0.0;10.349999
9397;Evolution;Released;08/06/2001;98376292;101;FALSO;80000000;tt0251075;en;Evolution;Comedy;61;2001.0;0.0;0.0;1.22970365
347375;Mile 22;Released;16/08/2018;66308758;95;FALSO;35000000;tt4560436;en;Mile 22;Action;61;2018.0;0.0;0.0;1.8945359428571429
8872;Wayne's World;Released;14/02/1992;183097323;95;FALSO;20000000;tt0105793;en;Wayne's World;Comedy;70;1992.0;0.0;0.0;9.15486615
473;Pi;Released;10/07/1998;3221152;84;FALSO;60000;tt0138704;en;Pi;Mystery;73;1998.0;0.0;0.0;53.68586666666667
22972;Green Zone;Released;11/03/2010;94882889;115;FALSO;100000000;tt0947810;en;Green Zone;War;68;2010.0;0.0;0.0;0.94882889
10065;The Amityville Horror;Released;14/04/2005;108047131;90;FALSO;19000000;tt0384806;en;The Amityville Horror;Horror;59;2005.0;0.0;0.0;5.686691105263158
1248;Hannibal Rising;Released;06/02/2007;82169884;121;FALSO;50000000;tt0367959;en;Hannibal Rising;Crime;61;2007.0;0.0;0.0;1.64339768
374416;Where Am I Going?;Released;01/01/2016;75173000;86;FALSO;11089000;tt5290524;it;Quo vado?;Comedy;67;2016.0;0.0;0.0;6.779060330056813
399019;The Beguiled;Released;23/06/2017;27397655;93;FALSO;10500000;tt5592248;en;The Beguiled;Drama;63;2017.0;0.0;0.0;2.609300476190476
262;The King of Comedy;Released;18/12/1982;2536000;109;FALSO;19000000;tt0085794;en;The King of Comedy;Drama;78;1982.0;0.0;0.0;0.13347368421052633
82525;Savages;Released;06/07/2012;82966152;131;FALSO;45000000;tt1615065;en;Savages;Crime;64;2012.0;0.0;0.0;1.8436922666666666
89492;This Is 40;Released;20/12/2012;88215156;134;FALSO;35000000;tt1758830;en;This Is 40;Comedy;62;2012.0;0.0;0.0;2.5204330285714285
463821;The House with a Clock in Its Walls;Released;15/09/2018;131523093;105;FALSO;42000000;tt2119543;en;The House with a Clock in Its Walls;Fantasy;61;2018.0;0.0;0.0;3.1315022142857143
104;Run Lola Run;Released;03/03/1998;7267585;81;FALSO;1530000;tt0130827;de;Lola rennt;Action;76;1998.0;0.0;0.0;4.750055555555556
1646;Freedom Writers;Released;05/01/2007;43095175;123;FALSO;21000000;tt0463998;en;Freedom Writers;Crime;76;2007.0;0.0;0.0;2.0521511904761907
55301;Alvin and the Chipmunks: Chipwrecked;Released;14/12/2011;342695435;87;FALSO;75000000;tt1615918;en;Alvin and the Chipmunks: Chipwrecked;Comedy;44;2011.0;0.0;0.0;4.569272466666667
152603;Only Lovers Left Alive;Released;12/12/2013;7600000;123;FALSO;7000000;tt1714915;en;Only Lovers Left Alive;Drama;72;2013.0;0.0;0.0;1.0857142857142856
9488;Spy Kids 2: The Island of Lost Dreams;Released;07/08/2002;119723358;100;FALSO;38000000;tt0287717;en;Spy Kids 2: The Island of Lost Dreams;Action;53;2002.0;0.0;0.0;3.1506146842105265
16614;Adventureland;Released;03/04/2009;17164820;107;FALSO;9800000;tt1091722;en;Adventureland;Comedy;68;2009.0;0.0;0.0;1.7515122448979592
43593;Piranha 3D;Released;20/08/2010;83188165;88;FALSO;24000000;tt0464154;en;Piranha 3D;Comedy;55;2010.0;0.0;0.0;3.4661735416666666
62838;New Year's Eve;Released;08/12/2011;142044638;118;FALSO;56000000;tt1598822;en;New Year's Eve;Comedy;56;2011.0;0.0;0.0;2.5365113928571428
192102;3 Days to Kill;Released;14/02/2014;53260230;113;FALSO;28000000;tt2172934;en;3 Days to Kill;Action;62;2014.0;0.0;0.0;1.9021510714285714
137093;Last Vegas;Released;31/10/2013;134402450;105;FALSO;28000000;tt1204975;en;Last Vegas;Comedy;66;2013.0;0.0;0.0;4.8000875
11770;Shaolin Soccer;Released;05/07/2001;42776760;113;FALSO;10000005;tt0286112;cn;少林足球;Action;73;2001.0;0.0;0.0;4.27767386116307
426543;The Nutcracker and the Four Realms;Released;26/10/2018;59522646;99;FALSO;120000000;tt5523010;en;The Nutcracker and the Four Realms;Fantasy;56;2018.0;0.0;0.0;0.49602205
387;Das Boot;Released;17/09/1981;85000000;150;FALSO;14000000;tt0082096;de;Das Boot;Drama;83;1981.0;6.0;0.0;6.071428571428571
926;Galaxy Quest;Released;25/12/1999;90683916;101;FALSO;45000000;tt0177789;en;Galaxy Quest;Comedy;74;1999.0;0.0;0.0;2.0151981333333335
921;Cinderella Man;Released;02/06/2005;108539911;144;FALSO;88000000;tt0352248;en;Cinderella Man;Romance;80;2005.0;3.0;0.0;1.2334080795454545
154400;The Drop;Released;12/09/2014;19054534;106;FALSO;12600000;tt1600196;en;The Drop;Drama;70;2014.0;0.0;0.0;1.5122646031746032
228066;Victor Frankenstein;Released;10/11/2015;34227298;109;FALSO;40000000;tt1976009;en;Victor Frankenstein;Drama;60;2015.0;0.0;0.0;0.85568245
59860;Monte Carlo;Released;01/07/2011;39782683;109;FALSO;20000000;tt1067774;en;Monte Carlo;Adventure;58;2011.0;0.0;0.0;1.98913415
37137;The Naked Gun 2½: The Smell of Fear;Released;28/06/1991;86930411;85;FALSO;23000000;tt0102510;en;The Naked Gun 2½: The Smell of Fear;Comedy;69;1991.0;0.0;0.0;3.7795830869565217
1428;Once Upon a Time in Mexico;Released;11/09/2003;98185582;102;FALSO;29000000;tt0285823;en;Once Upon a Time in Mexico;Action;63;2003.0;0.0;0.0;3.3857097241379313
9513;Garfield: A Tail of Two Kitties;Released;15/06/2006;141702264;78;FALSO;60000000;tt0455499;en;Garfield: A Tail of Two Kitties;Animation;50;2006.0;0.0;0.0;2.3617044
470044;The Hate U Give;Released;19/10/2018;34934009;133;FALSO;23000000;tt5580266;en;The Hate U Give;Crime;75;2018.0;0.0;0.0;1.5188699565217392
37169;The Human Centipede (First Sequence);Released;31/10/2009;252207;92;FALSO;2011799;tt1467304;en;The Human Centipede (First Sequence);Horror;44;2009.0;0.0;0.0;0.12536391558003557
4564;Sex and the City;Released;12/05/2008;418765519;145;FALSO;65000000;tt1000774;en;Sex and the City;Comedy;57;2008.0;0.0;0.0;6.442546446153846
283445;Sinister 2;Released;19/08/2015;53329150;97;FALSO;10000000;tt2752772;en;Sinister 2;Horror;53;2015.0;0.0;0.0;5.332915
2309;Inkheart;Released;11/12/2008;62803180;106;FALSO;60000000;tt0494238;en;Inkheart;Adventure;61;2008.0;0.0;0.0;1.0467196666666667
8856;The Karate Kid Part II;Released;18/06/1986;115103979;113;FALSO;13000000;tt0091326;en;The Karate Kid Part II;Adventure;62;1986.0;1.0;0.0;8.85415223076923
64689;Killing Them Softly;Released;30/07/2012;37930465;97;FALSO;15000000;tt1764234;en;Killing Them Softly;Crime;62;2012.0;0.0;0.0;2.5286976666666665
303991;Demolition;Released;08/04/2015;4366460;101;FALSO;10000000;tt1172049;en;Demolition;Comedy;70;2015.0;0.0;0.0;0.436646
146198;Triple 9;Released;19/02/2016;12639297;115;FALSO;20000000;tt1712261;en;Triple 9;Action;63;2016.0;0.0;0.0;0.63196485
280217;The Lego Movie 2: The Second Part;Released;06/02/2019;199603202;106;FALSO;99000000;tt3513498;en;The Lego Movie 2: The Second Part;Action;65;2019.0;0.0;0.0;2.0161939595959595
229297;Magic in the Moonlight;Released;25/07/2014;51029361;98;FALSO;16800000;tt2870756;en;Magic in the Moonlight;Comedy;65;2014.0;0.0;0.0;3.0374619642857144
319888;Eddie the Eagle;Released;25/02/2016;46152411;106;FALSO;23000000;tt1083452;en;Eddie the Eagle;Comedy;73;2016.0;0.0;0.0;2.0066265652173914
