match_id,date,odd_1,odd_2,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,target,is_new_p1,is_new_p2
2527,2008-01-15,0.6880733944954128,0.3119266055045871,Hard,1st Round,GS,-109.0,0.0,0.0,0.4642857142857143,0.0,0.5,0.6111111111111112,0.0,36,1,0,0,1
2528,2008-01-15,0.7950530035335689,0.204946996466431,Hard,1st Round,GS,-20.0,0.6666666666666666,0.3333333333333333,0.5957446808510638,0.4444444444444444,0.5,0.5555555555555556,0.7083333333333334,58,44,1,0,0
2529,2008-01-15,0.5135135135135135,0.4864864864864864,Hard,1st Round,GS,-26.0,0.0,0.0,0.5483870967741935,0.4444444444444444,0.5,0.56,0.5333333333333333,51,27,0,0,0
2530,2008-01-15,0.625,0.375,Hard,1st Round,GS,47.0,0.0,0.0,0.4166666666666667,0.5454545454545454,1.0,0.3333333333333333,0.75,22,27,1,0,0
2531,2008-01-15,0.3119266055045871,0.6880733944954128,Hard,1st Round,GS,-12.0,0.0,0.0,0.16666666666666666,0.4444444444444444,0.5,0.3333333333333333,0.6,8,9,0,1,1
2532,2008-01-15,0.7096069868995633,0.2903930131004367,Hard,1st Round,GS,2.0,0.3333333333333333,0.0,0.6666666666666666,0.21739130434782608,0.5,0.8571428571428571,0.4074074074074074,16,44,1,0,0
2533,2008-01-15,0.1447368421052631,0.8552631578947368,Hard,1st Round,GS,58.0,0.0,0.0,0.3333333333333333,0.6,0.5,0.3,0.75,15,45,0,0,0
2534,2008-01-15,0.9066183136899364,0.0933816863100634,Hard,1st Round,GS,-65.0,0.75,0.5,0.7021276595744681,0.45454545454545453,0.5,1.0,0.6842105263157895,70,36,1,0,0
2535,2008-01-15,0.25,0.75,Hard,1st Round,GS,55.0,0.0,0.0,0.2,0.0,0.5,0.25,0.2857142857142857,5,9,0,1,1
2536,2008-01-15,0.7950530035335689,0.204946996466431,Hard,1st Round,GS,-54.0,0.5,0.5,0.4666666666666667,0.2857142857142857,0.5,0.7142857142857143,0.42857142857142855,55,22,1,0,0
2537,2008-01-15,0.8900523560209423,0.1099476439790576,Hard,1st Round,GS,-91.0,0.0,0.0,0.7894736842105263,0.5,0.5,0.7692307692307693,0.5,37,4,0,0,1
2538,2008-01-15,0.1099476439790576,0.8900523560209423,Hard,1st Round,GS,178.0,0.0,0.5,0.4,0.6222222222222222,0.5,0.0,0.8,1,67,1,1,0
2539,2008-01-15,0.5376344086021505,0.4623655913978494,Hard,1st Round,GS,-16.0,0.0,0.0,0.25,0.625,0.5,0.6,0.4,11,10,0,0,0
2540,2008-01-15,0.8663366336633663,0.1336633663366336,Hard,1st Round,GS,-285.0,0.6666666666666666,0.0,0.6744186046511628,0.0,0.5,0.7619047619047619,0.0,52,2,1,0,1
2541,2008-01-15,0.7950530035335689,0.204946996466431,Hard,1st Round,GS,-70.0,0.5,0.5,0.5,0.35294117647058826,0.5,0.7272727272727273,0.46153846153846156,75,20,0,0,0
2542,2008-01-15,0.4414893617021276,0.5585106382978724,Hard,1st Round,GS,-80.0,0.0,0.0,0.47619047619047616,0.0,0.5,0.5,0.0,28,2,1,0,1
2543,2008-01-15,0.085619285120532,0.914380714879468,Hard,1st Round,GS,103.0,0.0,0.6666666666666666,0.5,0.6744186046511628,0.5,0.5,1.0,14,68,0,0,0
2544,2008-01-15,0.1099476439790576,0.8900523560209423,Hard,1st Round,GS,116.0,0.0,1.0,0.3333333333333333,0.6071428571428571,0.5,0.38095238095238093,0.8666666666666667,33,44,1,0,0
2545,2008-01-15,0.1336633663366336,0.8663366336633663,Hard,1st Round,GS,44.0,0.0,0.6,0.15384615384615385,0.5405405405405406,0.5,0.4090909090909091,0.6666666666666666,38,55,0,0,0
2546,2008-01-15,0.5890052356020942,0.4109947643979057,Hard,1st Round,GS,-115.0,0.0,0.0,0.3333333333333333,0.4,0.5,0.3157894736842105,0.4,28,0,1,0,1
2547,2008-01-15,0.7096069868995633,0.2903930131004367,Hard,1st Round,GS,-4.0,0.8333333333333334,0.5,0.5365853658536586,0.5789473684210527,0.5,0.6551724137931034,0.7333333333333333,58,38,0,0,0
2548,2008-01-15,0.8751458576429404,0.1248541423570595,Hard,1st Round,GS,-85.0,1.0,0.0,0.7407407407407407,0.2857142857142857,0.5,0.8888888888888888,0.4090909090909091,41,33,1,0,0
2549,2008-01-15,0.4109947643979057,0.5890052356020942,Hard,1st Round,GS,500.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.4,0.4166666666666667,0,18,0,1,0
2550,2008-01-15,0.8663366336633663,0.1336633663366336,Hard,1st Round,GS,-73.0,0.0,0.0,0.696969696969697,0.4,0.5,0.5714285714285714,0.5263157894736842,50,30,1,0,0
2551,2008-01-15,0.354679802955665,0.645320197044335,Hard,1st Round,GS,65.0,0.0,0.3333333333333333,0.0,0.4074074074074074,0.5,0.0,0.43478260869565216,1,40,0,1,0
2552,2008-01-15,0.5890052356020942,0.4109947643979057,Hard,1st Round,GS,8.0,0.0,0.0,0.46153846153846156,0.25,0.5,0.6923076923076923,0.3333333333333333,24,28,1,0,0
2553,2008-01-15,0.085619285120532,0.914380714879468,Hard,1st Round,GS,53.0,0.0,0.0,0.38461538461538464,0.84375,0.5,0.3333333333333333,1.0,20,56,0,0,0
2554,2008-01-16,0.1336633663366336,0.8663366336633663,Hard,2nd Round,GS,63.0,0.5,0.8,0.3888888888888889,0.6226415094339622,0.5,0.14285714285714285,0.6666666666666666,22,74,1,0,0
2555,2008-01-16,0.05023744063984,0.94976255936016,Hard,2nd Round,GS,96.0,0.5,1.0,0.32142857142857145,0.9565217391304348,0.5,0.09090909090909091,1.0,37,71,0,0,0
2556,2008-01-16,0.8308157099697885,0.1691842900302115,Hard,2nd Round,GS,-65.0,0.6,1.0,0.5,0.25,0.5,0.3684210526315789,0.5,48,16,1,0,0
2557,2008-01-16,0.1336633663366336,0.8663366336633663,Hard,2nd Round,GS,67.0,0.5,0.75,0.47368421052631576,0.6538461538461539,0.5,0.4,0.8571428571428571,25,43,0,0,0
2558,2008-01-16,0.8552631578947368,0.1447368421052631,Hard,2nd Round,GS,-137.0,0.8333333333333334,1.0,0.7027027027027027,0.14285714285714285,0.5,0.9230769230769231,0.0,51,16,1,0,0
2559,2008-01-16,0.4225721784776903,0.5774278215223098,Hard,2nd Round,GS,8.0,0.6666666666666666,0.5,0.5757575757575758,0.7073170731707317,0.0,0.6428571428571429,0.42857142857142855,60,54,0,0,0
2560,2008-01-16,0.625,0.375,Hard,2nd Round,GS,-43.0,0.6,0.5,0.5161290322580645,0.35714285714285715,0.5,0.5,0.1,45,41,1,0,0
2561,2008-01-16,0.4225721784776903,0.5774278215223098,Hard,2nd Round,GS,52.0,1.0,0.0,0.5,0.41379310344827586,0.5,0.0,0.46153846153846156,7,39,0,1,0
2562,2008-01-16,0.7950530035335689,0.204946996466431,Hard,2nd Round,GS,-50.0,0.75,0.5,0.7317073170731707,0.5,0.5,0.8666666666666667,0.4166666666666667,55,40,1,0,0
2563,2008-01-16,0.1336633663366336,0.8663366336633663,Hard,2nd Round,GS,72.0,0.75,0.6666666666666666,0.45454545454545453,0.6964285714285714,0.5,0.5,0.9615384615384616,22,93,0,0,0
2564,2008-01-16,0.92790863668808,0.07209136331192,Hard,2nd Round,GS,-114.0,1.0,1.0,0.8620689655172413,0.42857142857142855,0.5,1.0,0.0,42,14,1,0,0
2565,2008-01-16,0.204946996466431,0.7950530035335689,Hard,2nd Round,GS,23.0,0.6666666666666666,0.5,0.42857142857142855,0.7222222222222222,0.5,0.375,0.8333333333333334,49,55,0,0,0
2566,2008-01-16,0.3103448275862069,0.6896551724137931,Hard,2nd Round,GS,56.0,0.8333333333333334,0.6666666666666666,0.35294117647058826,0.7083333333333334,0.5,0.6,0.7647058823529411,34,58,1,0,0
2567,2008-01-16,0.085619285120532,0.914380714879468,Hard,2nd Round,GS,359.0,0.5,0.6666666666666666,0.2,0.6666666666666666,0.5,0.4,0.65,5,69,0,1,0
2568,2008-01-16,0.1691842900302115,0.8308157099697885,Hard,2nd Round,GS,138.0,1.0,0.5,0.2857142857142857,0.62,0.5,0.0,0.55,8,71,1,1,0
2569,2008-01-16,0.2903930131004367,0.7096069868995633,Hard,2nd Round,GS,46.0,1.0,1.0,0.95,0.8148148148148148,0.5,1.0,0.9090909090909091,20,45,0,0,0
2570,2008-01-17,0.625,0.375,Hard,2nd Round,GS,-57.0,1.0,1.0,0.5,0.36363636363636365,0.5,0.2222222222222222,0.5,25,34,1,0,0
2571,2008-01-17,0.4414893617021276,0.5585106382978724,Hard,2nd Round,GS,-40.0,0.6666666666666666,1.0,0.46153846153846156,0.6,0.5,0.2857142857142857,1.0,23,5,0,0,1
2572,2008-01-17,0.6626506024096386,0.3373493975903614,Hard,2nd Round,GS,-23.0,0.75,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5,0.5625,0.6666666666666666,59,36,1,0,0
2573,2008-01-17,0.0783410138248847,0.9216589861751152,Hard,2nd Round,GS,92.0,1.0,0.8,0.46153846153846156,0.7083333333333334,0.5,0.2,1.0,23,71,0,0,0
2574,2008-01-17,0.9216589861751152,0.0783410138248847,Hard,2nd Round,GS,-82.0,1.0,0.5,0.8484848484848485,0.42857142857142855,1.0,0.9230769230769231,0.4166666666666667,57,41,1,0,0
2575,2008-01-17,0.1561181434599156,0.8438818565400843,Hard,2nd Round,GS,28.0,0.5,0.5,0.6923076923076923,0.6129032258064516,0.5,0.16666666666666666,0.42857142857142855,17,46,0,0,0
2576,2008-01-17,0.7662835249042146,0.2337164750957854,Hard,2nd Round,GS,-87.0,0.75,0.5,0.6818181818181818,0.25,0.5,0.6666666666666666,0.0,53,10,1,0,0
2577,2008-01-17,0.1169977924944812,0.8830022075055188,Hard,2nd Round,GS,148.0,0.5,0.0,0.5,0.7307692307692307,0.5,0.4,0.8421052631578947,2,71,0,1,0
2578,2008-01-17,0.8438818565400843,0.1561181434599156,Hard,2nd Round,GS,-50.0,0.6666666666666666,1.0,0.6607142857142857,0.42857142857142855,1.0,0.7619047619047619,0.6,78,18,1,0,0
2579,2008-01-17,0.5943152454780362,0.4056847545219638,Hard,2nd Round,GS,-43.0,0.6666666666666666,1.0,0.4838709677419355,0.47368421052631576,0.5,0.7368421052631579,0.375,56,28,0,0,0
2580,2008-01-17,0.8663366336633663,0.1336633663366336,Hard,2nd Round,GS,-70.0,0.3333333333333333,1.0,0.7058823529411765,0.38461538461538464,0.5,0.8823529411764706,0.2,51,19,1,0,0
2581,2008-01-17,0.1447368421052631,0.8552631578947368,Hard,2nd Round,GS,52.0,1.0,0.6666666666666666,0.5,0.5526315789473685,0.0,0.1111111111111111,0.7333333333333333,29,56,0,0,0
2582,2008-01-17,0.5376344086021505,0.4623655913978494,Hard,2nd Round,GS,90.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.5,2,11,1,1,0
2583,2008-01-17,0.1691842900302115,0.8308157099697885,Hard,2nd Round,GS,69.0,1.0,1.0,0.375,0.75,1.0,0.5,0.6923076923076923,29,42,0,0,0
2584,2008-01-17,0.4623655913978494,0.5376344086021505,Hard,2nd Round,GS,66.0,1.0,0.6,0.5,0.3888888888888889,0.5,0.3333333333333333,0.2,10,21,1,0,0
2585,2008-01-17,0.0942028985507246,0.9057971014492752,Hard,2nd Round,GS,37.0,0.6666666666666666,0.75,0.6,0.6818181818181818,0.5,0.5,0.7894736842105263,39,69,0,0,0
2586,2008-01-18,0.9216589861751152,0.0783410138248847,Hard,3rd Round,GS,-23.0,1.0,0.6666666666666666,0.9574468085106383,0.5161290322580645,0.5,1.0,0.0,72,49,1,0,0
2587,2008-01-18,0.1169977924944812,0.8830022075055188,Hard,3rd Round,GS,29.0,0.5,0.7777777777777778,0.43333333333333335,0.7380952380952381,0.5,0.2,0.8,40,56,0,0,0
2588,2008-01-18,0.2677824267782427,0.7322175732217574,Hard,3rd Round,GS,89.0,1.0,0.8571428571428571,0.375,0.3888888888888889,0.5,0.4,0.0,9,35,1,1,0
2589,2008-01-18,0.3373493975903614,0.6626506024096386,Hard,3rd Round,GS,25.0,0.6,0.75,0.7142857142857143,0.7017543859649122,0.0,0.6666666666666666,0.8461538461538461,55,94,0,0,0
2590,2008-01-18,0.8143322475570033,0.1856677524429967,Hard,3rd Round,GS,-18.0,1.0,0.8571428571428571,0.8666666666666667,0.7105263157894737,0.5,1.0,0.3333333333333333,43,52,1,0,0
2591,2008-01-18,0.4623655913978494,0.5376344086021505,Hard,3rd Round,GS,6.0,0.7142857142857143,0.6666666666666666,0.6727272727272727,0.7297297297297297,0.5,0.625,0.3333333333333333,70,56,0,0,0
2592,2008-01-18,0.9216589861751152,0.0783410138248847,Hard,3rd Round,GS,-50.0,1.0,0.6666666666666666,0.8214285714285714,0.53125,0.5,0.8888888888888888,0.0,46,46,1,0,0
2593,2008-01-18,0.783001808318264,0.2169981916817359,Hard,3rd Round,GS,-60.0,0.8,0.6,0.6666666666666666,0.42105263157894735,0.5,0.5,0.4,44,23,0,0,0
2594,2008-01-19,0.2903930131004367,0.7096069868995633,Hard,3rd Round,GS,20.0,0.8,0.5,0.6122448979591837,0.7358490566037735,0.0,0.3333333333333333,0.75,60,72,1,0,0
2595,2008-01-19,0.8143322475570033,0.1856677524429967,Hard,3rd Round,GS,-26.0,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.625,1.0,1.0,0.6666666666666666,72,47,0,0,0
2596,2008-01-19,0.8143322475570033,0.1856677524429967,Hard,3rd Round,GS,-24.0,0.8,0.7142857142857143,0.6888888888888889,0.5641025641025641,1.0,0.75,0.125,70,57,1,0,0
2597,2008-01-19,0.1336633663366336,0.8663366336633663,Hard,3rd Round,GS,24.0,0.8,1.0,0.6888888888888889,0.8529411764705882,0.5,0.3333333333333333,0.7142857142857143,54,58,0,0,0
2598,2008-01-20,0.2337164750957854,0.7662835249042146,Hard,3rd Round,GS,116.0,1.0,1.0,0.5454545454545454,0.7586206896551724,0.5,0.4,0.6666666666666666,11,43,1,0,0
2599,2008-01-20,0.354679802955665,0.645320197044335,Hard,3rd Round,GS,130.0,1.0,1.0,1.0,0.5,0.5,0.4,0.4,3,29,0,1,0
2600,2008-01-20,0.7322175732217574,0.2677824267782427,Hard,3rd Round,GS,-96.0,0.5,1.0,0.7142857142857143,0.6666666666666666,0.5,0.8,0.0,52,6,1,0,1
2601,2008-01-20,0.1044776119402985,0.8955223880597014,Hard,3rd Round,GS,73.0,1.0,0.75,0.5333333333333333,0.6666666666666666,0.5,0.0,0.6666666666666666,26,79,0,0,0
2602,2008-01-20,0.9369144284821986,0.0630855715178013,Hard,4th Round,GS,-157.0,1.0,1.0,0.9583333333333334,0.4444444444444444,0.5,1.0,0.4,73,10,1,0,0
2603,2008-01-20,0.2337164750957854,0.7662835249042146,Hard,4th Round,GS,6.0,0.75,1.0,0.7368421052631579,0.8275862068965517,0.0,0.0,0.4,57,47,0,0,0
2604,2008-01-20,0.6880733944954128,0.3119266055045871,Hard,4th Round,GS,-5.0,1.0,0.8,0.8709677419354839,0.7441860465116279,1.0,1.0,1.0,44,57,1,0,0
2605,2008-01-20,0.204946996466431,0.7950530035335689,Hard,4th Round,GS,74.0,0.6666666666666666,0.8,0.45,0.7068965517241379,0.0,0.4,0.4,24,95,0,0,0
2606,2008-01-21,0.8751458576429404,0.1248541423570595,Hard,4th Round,GS,-61.0,0.8333333333333334,1.0,0.6956521739130435,0.5238095238095238,0.5,0.5,0.4,71,30,1,0,0
2607,2008-01-21,0.4225721784776903,0.5774278215223098,Hard,4th Round,GS,17.0,0.8333333333333334,0.8,0.62,0.6724137931034483,0.5,0.4,0.3333333333333333,61,80,0,0,0
2608,2008-01-21,0.5774278215223098,0.4225721784776903,Hard,4th Round,GS,14.0,0.75,0.6,0.6363636363636364,0.7222222222222222,0.5,0.0,0.5,48,53,1,0,0
2609,2008-01-21,0.1248541423570595,0.8751458576429404,Hard,4th Round,GS,138.0,1.0,1.0,0.5833333333333334,0.8571428571428571,0.0,0.4,1.0,12,59,0,0,0
2610,2008-01-22,0.375,0.625,Hard,Quarterfinals,GS,-3.0,0.8333333333333334,1.0,0.711864406779661,0.875,0.0,0.6842105263157895,0.3333333333333333,96,45,1,0,0
2611,2008-01-22,0.6203473945409429,0.3796526054590571,Hard,Quarterfinals,GS,-4.0,1.0,1.0,0.9591836734693877,0.8333333333333334,0.5,1.0,1.0,74,48,0,0,0
2612,2008-01-23,0.5,0.5,Hard,Quarterfinals,GS,-19.0,0.8333333333333334,0.8,0.6779661016949152,0.6470588235294118,0.0,0.75,0.25,81,49,1,0,0
2613,2008-01-23,0.582901554404145,0.4170984455958549,Hard,Quarterfinals,GS,5.0,1.0,0.8571428571428571,0.8611111111111112,0.7021276595744681,1.0,0.7,0.6666666666666666,60,72,0,0,0
2614,2008-01-24,0.8283132530120482,0.1716867469879518,Hard,Semifinals,GS,1.0,1.0,0.8571428571428571,0.8387096774193549,0.7166666666666667,0.0,0.6,0.5833333333333334,49,97,1,0,0
2615,2008-01-24,0.238095238095238,0.7619047619047619,Hard,Semifinals,GS,6.0,0.8571428571428571,0.875,0.6833333333333333,0.7083333333333334,0.3333333333333333,0.4444444444444444,0.42857142857142855,82,73,0,0,0
2616,2008-01-26,0.7894736842105263,0.2105263157894736,Hard,The Final,GS,2.0,1.0,0.8888888888888888,0.84375,0.7142857142857143,0.0,0.3333333333333333,0.6,50,74,1,0,0
2617,2008-02-04,0.7096069868995633,0.2903930131004367,Hard,1st Round,WTA250_o_menor,-12.0,0.75,0.7142857142857143,0.6923076923076923,0.5238095238095238,0.5,0.7777777777777778,0.6333333333333333,53,59,0,0,0
2618,2008-02-04,0.7950530035335689,0.204946996466431,Hard,1st Round,WTA250_o_menor,-21.0,0.625,0.0,0.55,0.43478260869565216,1.0,0.68,0.56,58,48,1,0,0
2619,2008-02-05,0.4414893617021276,0.5585106382978724,Hard,1st Round,WTA250_o_menor,12.0,0.25,0.5,0.42857142857142855,0.5714285714285714,0.5,0.68,0.75,45,40,0,0,0
2620,2008-02-05,0.7662835249042146,0.2337164750957854,Hard,1st Round,WTA250_o_menor,-25.0,0.0,0.0,0.75,0.5217391304347826,0.5,0.7142857142857143,0.6923076923076923,38,28,1,0,0
2621,2008-02-05,0.625,0.375,Hard,1st Round,WTA250_o_menor,-122.0,0.5,0.0,0.41379310344827586,0.0,0.5,0.6521739130434783,0.0,50,1,0,0,1
2622,2008-02-05,0.5774278215223098,0.4225721784776903,Hard,1st Round,WTA250_o_menor,-25.0,0.4,0.4,0.4444444444444444,0.41379310344827586,0.5,0.6,0.4583333333333333,39,42,1,0,0
2623,2008-02-05,0.5585106382978724,0.4414893617021276,Hard,1st Round,WTA250_o_menor,-78.0,0.0,0.3333333333333333,0.3,0.2,0.5,0.4,0.29411764705882354,29,24,0,0,0
2624,2008-02-05,0.2337164750957854,0.7662835249042146,Hard,1st Round,WTA250_o_menor,32.0,0.0,0.5,0.35,0.7027027027027027,0.5,0.42857142857142855,0.625,33,54,1,0,0
2625,2008-02-05,0.1447368421052631,0.8552631578947368,Hard,1st Round,WTA250_o_menor,83.0,0.0,0.6666666666666666,0.45454545454545453,0.6428571428571429,0.5,0.4444444444444444,0.75,15,45,0,0,0
2626,2008-02-06,0.4623655913978494,0.5376344086021505,Hard,1st Round,WTA250_o_menor,14.0,0.3333333333333333,0.0,0.43478260869565216,0.4482758620689655,0.5,0.65,0.5789473684210527,37,37,1,0,0
2627,2008-02-06,0.4109947643979057,0.5890052356020942,Hard,1st Round,WTA250_o_menor,-4.0,0.5,0.5,0.46875,0.6976744186046512,1.0,0.7272727272727273,0.75,57,56,0,0,0
2628,2008-02-06,0.4414893617021276,0.5585106382978724,Hard,1st Round,WTA250_o_menor,-12.0,0.5,0.3333333333333333,0.375,0.35714285714285715,0.5,0.6,0.6153846153846154,19,26,1,0,0
2629,2008-02-06,0.204946996466431,0.7950530035335689,Hard,2nd Round,WTA250_o_menor,139.0,1.0,0.6,0.5,0.717948717948718,0.5,0.4,0.8421052631578947,2,58,0,1,0
2630,2008-02-06,0.7322175732217574,0.2677824267782427,Hard,2nd Round,WTA250_o_menor,-19.0,0.3333333333333333,0.6,0.7619047619047619,0.5909090909090909,0.5,0.8,0.46153846153846156,39,41,1,0,0
2631,2008-02-07,0.1856677524429967,0.8143322475570033,Hard,2nd Round,WTA250_o_menor,57.0,0.5,0.3333333333333333,0.4583333333333333,0.7222222222222222,0.5,0.15384615384615385,0.85,38,73,0,0,0
2632,2008-02-07,0.7228144989339019,0.2771855010660981,Hard,2nd Round,WTA250_o_menor,-20.0,0.75,0.6666666666666666,0.6721311475409836,0.5609756097560976,1.0,0.7727272727272727,0.75,83,59,1,0,0
2633,2008-02-07,0.375,0.625,Hard,2nd Round,WTA250_o_menor,37.0,0.5,0.3333333333333333,0.4642857142857143,0.4878048780487805,0.5,0.5,0.5833333333333334,40,76,0,0,0
2634,2008-02-07,0.6880733944954128,0.3119266055045871,Hard,2nd Round,WTA250_o_menor,-83.0,0.3333333333333333,0.5,0.38095238095238093,0.25,0.5,0.375,0.4,34,25,1,0,0
2635,2008-02-07,0.2677824267782427,0.7322175732217574,Hard,2nd Round,WTA250_o_menor,32.0,0.6666666666666666,0.5714285714285714,0.4444444444444444,0.7045454545454546,0.5,0.5,0.4666666666666667,20,57,0,0,0
2636,2008-02-08,0.3357487922705314,0.6642512077294687,Hard,Quarterfinals,WTA250_o_menor,12.0,0.5,0.7777777777777778,0.7727272727272727,0.6774193548387096,1.0,0.5,0.7692307692307693,40,84,1,0,0
2637,2008-02-08,0.25,0.75,Hard,Quarterfinals,WTA250_o_menor,30.0,0.5,0.6666666666666666,0.4090909090909091,0.725,0.5,0.0,0.5,35,59,0,0,0
2638,2008-02-08,0.625,0.375,Hard,Quarterfinals,WTA250_o_menor,-17.0,0.5,0.625,0.5,0.7111111111111111,0.5,0.875,0.6666666666666666,77,58,1,0,0
2639,2008-02-08,0.5,0.5,Hard,Quarterfinals,WTA250_o_menor,11.0,0.7142857142857143,0.5,0.6551724137931034,0.7272727272727273,1.0,0.625,0.5833333333333334,46,74,0,0,0
2640,2008-02-09,0.4109947643979057,0.5890052356020942,Hard,Semifinals,WTA250_o_menor,7.0,0.6,0.7142857142857143,0.782608695652174,0.7317073170731707,0.5,0.75,0.5,41,60,1,0,0
2641,2008-02-09,0.3923076923076922,0.6076923076923076,Hard,Semifinals,WTA250_o_menor,2.0,0.6,0.6,0.5116279069767442,0.7321428571428571,1.0,0.2857142857142857,0.4444444444444444,78,75,0,0,0
2642,2008-02-10,0.5890052356020942,0.4109947643979057,Hard,The Final,WTA250_o_menor,-13.0,0.6666666666666666,0.6666666666666666,0.7368421052631579,0.7916666666666666,1.0,1.0,1.0,76,42,1,0,0
2643,2008-02-05,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA250_o_menor,-25.0,0.3333333333333333,0.0,0.45,0.36363636363636365,0.5,0.3125,0.3076923076923077,26,18,0,0,0
2644,2008-02-05,0.625,0.375,Hard,1st Round,WTA250_o_menor,-10.0,0.3333333333333333,0.3333333333333333,0.3103448275862069,0.26666666666666666,0.5,0.44,0.4,38,23,1,0,0
2645,2008-02-05,0.5135135135135135,0.4864864864864864,Hard,1st Round,WTA250_o_menor,8.0,0.0,0.3333333333333333,0.3,0.3448275862068966,0.5,0.2727272727272727,0.3793103448275862,16,42,0,0,0
2646,2008-02-05,0.4623655913978494,0.5376344086021505,Hard,1st Round,WTA250_o_menor,15.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.5,0.25,0.2222222222222222,12,12,1,0,0
2647,2008-02-05,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA250_o_menor,15.0,0.5,0.5,0.4,0.2222222222222222,0.5,0.6666666666666666,0.4,15,17,0,0,0
2648,2008-02-05,0.4864864864864864,0.5135135135135135,Hard,1st Round,WTA250_o_menor,-45.0,0.0,0.0,0.3125,0.0,0.5,0.38461538461538464,0.0,20,4,1,0,1
2649,2008-02-05,0.3373493975903614,0.6626506024096386,Hard,1st Round,WTA250_o_menor,57.0,0.0,0.0,0.4,0.38461538461538464,0.5,0.2,0.42857142857142855,7,15,0,1,0
2650,2008-02-05,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA250_o_menor,24.0,0.0,0.5,0.29411764705882354,0.4782608695652174,0.5,0.4375,0.5263157894736842,25,30,1,0,0
2651,2008-02-06,0.1691842900302115,0.8308157099697885,Hard,1st Round,WTA250_o_menor,178.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.5,1,3,0,1,1
2652,2008-02-06,0.7950530035335689,0.204946996466431,Hard,1st Round,WTA250_o_menor,-504.0,0.0,0.0,0.5263157894736842,0.0,0.5,0.38461538461538464,0.0,24,2,1,0,1
2653,2008-02-06,0.375,0.625,Hard,1st Round,WTA250_o_menor,390.0,0.0,0.0,0.4,0.375,0.5,0.4,0.26666666666666666,0,24,0,1,0
2654,2008-02-06,,,Hard,1st Round,WTA250_o_menor,20.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,3,1,1,1,1
2655,2008-02-06,0.6642512077294687,0.3357487922705314,Hard,1st Round,WTA250_o_menor,67.0,0.0,0.0,0.6,0.14285714285714285,0.5,0.6666666666666666,0.3,6,13,0,1,0
2656,2008-02-06,0.7950530035335689,0.204946996466431,Hard,1st Round,WTA250_o_menor,-176.0,0.5714285714285714,0.0,0.42857142857142855,0.4,0.5,0.5,0.4,25,0,1,0,1
2657,2008-02-06,0.1856677524429967,0.8143322475570033,Hard,1st Round,WTA250_o_menor,90.0,0.0,0.6666666666666666,0.4230769230769231,0.6285714285714286,0.5,0.5,0.7619047619047619,36,50,0,0,0
2658,2008-02-06,0.7096069868995633,0.2903930131004367,Hard,1st Round,WTA250_o_menor,-176.0,0.5,0.0,0.35714285714285715,0.0,0.5,0.46153846153846156,0.0,20,1,1,0,1
2659,2008-02-07,0.4414893617021276,0.5585106382978724,Hard,2nd Round,WTA250_o_menor,-84.0,0.6666666666666666,0.5,0.3,0.5,0.5,0.4,0.0,18,4,0,0,1
2660,2008-02-07,0.5135135135135135,0.4864864864864864,Hard,2nd Round,WTA250_o_menor,-31.0,0.5,0.5,0.4117647058823529,0.35294117647058826,0.5,0.5,0.4,25,21,1,0,0
2661,2008-02-07,0.7662835249042146,0.2337164750957854,Hard,2nd Round,WTA250_o_menor,-88.0,0.625,1.0,0.45454545454545453,0.25,0.5,0.25,0.0,26,14,0,0,0
2662,2008-02-07,0.8663366336633663,0.1336633663366336,Hard,2nd Round,WTA250_o_menor,-77.0,0.7142857142857143,0.6666666666666666,0.6388888888888888,0.4,1.0,0.4666666666666667,0.16666666666666666,51,21,1,0,0
2663,2008-02-07,0.4414893617021276,0.5585106382978724,Hard,2nd Round,WTA250_o_menor,-8.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.0,39,26,0,0,0
2664,2008-02-07,0.7322175732217574,0.2677824267782427,Hard,2nd Round,WTA250_o_menor,-93.0,1.0,1.0,0.4166666666666667,0.5,0.5,0.25,0.0,19,4,1,0,1
2665,2008-02-07,0.354679802955665,0.645320197044335,Hard,2nd Round,WTA250_o_menor,70.0,0.5,0.5,0.25,0.36666666666666664,0.5,0.3333333333333333,0.09090909090909091,13,43,0,0,0
